train_family,test_family,mode,model,seed,case,Re,parameters,epoch,training_seconds,inference_seconds,checkpoint_sha256,psi_rel_l2,velocity_rel_l2,interior_vorticity_rel_l2,divergence_core_rms,lid_derivative_rmse,primary_vortex_location_error
constant,constant,direct,unet,27,constant_test_0001,275.5175743523432,15013.0,298.0,5.546979888997157,0.0003905616661844154,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.022523361646557893,0.06432838566704634,0.40261423302251836,8.324217048993887e-08,0.2852591595268308,0.04166666666666663
constant,constant,direct,unet,27,constant_test_0002,205.77449124508615,15013.0,298.0,5.546979888997157,0.0003905616661844154,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.02026275988444606,0.05674493178948816,0.3476353784059172,7.135907509336903e-08,0.24245822376775802,0.0
constant,constant,direct,unet,27,constant_test_0003,356.31307787809095,15013.0,298.0,5.546979888997157,0.0003905616661844154,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.03456703774973916,0.08555746140581026,0.4786834813543659,7.799054202450861e-08,0.33685651709986064,0.04166666666666674
constant,constant,direct,unet,27,constant_test_0004,364.9641357923895,15013.0,298.0,5.546979888997157,0.0003905616661844154,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.038201345528135214,0.08954972371901897,0.48704574054897765,7.234402943367968e-08,0.34221385734259147,0.04166666666666674
constant,constant,direct,unet,27,constant_test_0005,326.11288015095056,15013.0,298.0,5.546979888997157,0.0003905616661844154,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.025656073934834673,0.07455479275083558,0.44964443376251534,8.529809747415129e-08,0.31783557836608345,0.0
constant,diverse,direct,unet,27,diverse_test_0000,378.39963682209583,15013.0,298.0,5.546979888997157,0.0003858813324768562,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.20136683957527554,0.24512583385341835,0.4356270204516453,9.632667286041396e-08,0.21140064495291297,0.0
constant,diverse,direct,unet,27,diverse_test_0001,275.5175743523432,15013.0,298.0,5.546979888997157,0.0003858813324768562,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.1815456523418107,0.21354815841189062,0.44621986506129835,9.77456906525731e-08,0.26818791433589007,0.0
constant,diverse,direct,unet,27,diverse_test_0002,205.77449124508615,15013.0,298.0,5.546979888997157,0.0003858813324768562,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.17937447345375074,0.18076607946956,0.3410222432804344,8.21820904661763e-08,0.11530564009534179,0.0
constant,diverse,direct,unet,27,diverse_test_0003,356.31307787809095,15013.0,298.0,5.546979888997157,0.0003858813324768562,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.25447960168668227,0.2454455850629909,0.518842700038454,8.849356447626633e-08,0.18719235689409122,0.0
constant,diverse,direct,unet,27,diverse_test_0004,364.9641357923895,15013.0,298.0,5.546979888997157,0.0003858813324768562,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.8142707898140347,0.7755736841590268,0.7007505236629397,8.471363344142446e-08,0.37495626541649846,0.0
constant,diverse,direct,unet,27,diverse_test_0005,326.11288015095056,15013.0,298.0,5.546979888997157,0.0003858813324768562,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.37550275649522896,0.36922745772585014,0.4846096811678767,9.207590778714803e-08,0.26738670681309884,0.0
constant,ood_shape,direct,unet,27,ood_shape_0000,322.0476102060863,15013.0,298.0,5.546979888997157,0.0003817818336149988,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.39255469507739926,0.4174906233472814,0.49818095836976595,9.5856357518187e-08,0.2675676536139629,0.058925565098878904
constant,ood_shape,direct,unet,27,ood_shape_0001,236.44026808360903,15013.0,298.0,5.546979888997157,0.0003817818336149988,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,1.3184822970408263,1.0951145136399745,0.7858691743559661,1.0023358498756352e-07,0.4092705610305753,0.18633899812498256
constant,ood_shape,direct,unet,27,ood_shape_0002,180.95100059158364,15013.0,298.0,5.546979888997157,0.0003817818336149988,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.6199595074845351,0.6349136068501682,0.7761070146331933,1.07375363711526e-07,0.366972141756751,0.04166666666666663
constant,ood_shape,direct,unet,27,ood_shape_0003,208.6074759394159,15013.0,298.0,5.546979888997157,0.0003817818336149988,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.7994602690757346,0.72177177218265,0.6027753597351767,9.355708385783146e-08,0.32587794872788145,0.1317615691736825
constant,ood_shape,direct,unet,27,ood_shape_0004,374.64532673286527,15013.0,298.0,5.546979888997157,0.0003817818336149988,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,1.1600334329462785,1.0969045256598344,0.8538747649728745,1.025387845743353e-07,0.3890160526748975,0.0
constant,ood_shape,direct,unet,27,ood_shape_0005,145.49153445980784,15013.0,298.0,5.546979888997157,0.0003817818336149988,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.3278458929615912,0.40275600484230323,0.6652281380040134,1.0556513529991207e-07,0.3647278905105237,0.04166666666666663
constant,ood_re,direct,unet,27,ood_re_0000,566.4474875225259,15013.0,298.0,5.546979888997157,0.00037867383313520503,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.1941282481651963,0.2506380882166567,0.5719534940160701,8.167329212938057e-08,0.3976481656672592,0.04166666666666674
constant,ood_re,direct,unet,27,ood_re_0001,490.14181715065223,15013.0,298.0,5.546979888997157,0.00037867383313520503,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.14303513257418016,0.1870489780644643,0.5374495247791709,8.256261452288527e-08,0.3640174832322012,0.04166666666666674
constant,ood_re,direct,unet,27,ood_re_0002,533.202596381457,15013.0,298.0,5.546979888997157,0.00037867383313520503,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.24324394925498888,0.2751622076363345,0.5867950255122555,7.245895261576152e-08,0.30790588336782826,0.04166666666666674
constant,ood_re,direct,unet,27,ood_re_0003,592.5167238454294,15013.0,298.0,5.546979888997157,0.00037867383313520503,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.7195426586452704,0.6569546939751091,0.6764060762149181,9.13368793931113e-08,0.1940514144826616,0.05892556509887899
constant,ood_re,direct,unet,27,ood_re_0004,489.1490754145391,15013.0,298.0,5.546979888997157,0.00037867383313520503,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.28724182144689914,0.30552508139018936,0.5043376945842075,7.505996535428494e-08,0.17291032543834742,0.04166666666666674
constant,ood_re,direct,unet,27,ood_re_0005,561.89866888648,15013.0,298.0,5.546979888997157,0.00037867383313520503,16bf200ced324f8fddff8df604986b023049b2b915005d5e53e329ff74fdae52,0.23648298608735674,0.2870328481035254,0.5371016135221631,8.602418688496982e-08,0.3470666903543545,0.04166666666666674
constant,constant,direct,fno,27,constant_test_0000,378.39963682209583,12721.0,300.0,8.309365836001234,0.0009533914999337867,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.049481107020045434,0.10107742684795809,0.4730318422677013,8.185853772602059e-08,0.3131468954325591,0.04166666666666674
constant,constant,direct,fno,27,constant_test_0001,275.5175743523432,12721.0,300.0,8.309365836001234,0.0009533914999337867,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.021860453108749362,0.06432879131911692,0.3701123120952262,7.716843697380682e-08,0.2641458908597233,0.0
constant,constant,direct,fno,27,constant_test_0002,205.77449124508615,12721.0,300.0,8.309365836001234,0.0009533914999337867,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.01578292614108454,0.049654344095726125,0.31836398634107727,8.267705453590679e-08,0.2390789375938367,0.0
constant,constant,direct,fno,27,constant_test_0003,356.31307787809095,12721.0,300.0,8.309365836001234,0.0009533914999337867,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.03911543557759434,0.09105521823546522,0.45041180831260763,8.157015685128499e-08,0.30169319921372706,0.04166666666666674
constant,constant,direct,fno,27,constant_test_0004,364.9641357923895,12721.0,300.0,8.309365836001234,0.0009533914999337867,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.042872562530117946,0.09478740395746259,0.45928376615299077,6.688966891488235e-08,0.30612927490008535,0.04166666666666674
constant,constant,direct,fno,27,constant_test_0005,326.11288015095056,12721.0,300.0,8.309365836001234,0.0009533914999337867,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.029157945934632168,0.07967306967445541,0.41954350091383513,8.87497719759267e-08,0.28677591638296784,0.0
constant,diverse,direct,fno,27,diverse_test_0000,378.39963682209583,12721.0,300.0,8.309365836001234,0.0005981629995706802,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.12999410847914306,0.173946582316578,0.37687812099508283,7.337182950095666e-08,0.1707464405217618,0.04166666666666674
constant,diverse,direct,fno,27,diverse_test_0001,275.5175743523432,12721.0,300.0,8.309365836001234,0.0005981629995706802,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.08797979687949219,0.11501846181593742,0.380134806141259,7.879145158540268e-08,0.21908991871452993,0.04166666666666663
constant,diverse,direct,fno,27,diverse_test_0002,205.77449124508615,12721.0,300.0,8.309365836001234,0.0005981629995706802,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.16434301303684995,0.17735461940066047,0.3165347884020709,7.359314224686386e-08,0.11817265059951283,0.0
constant,diverse,direct,fno,27,diverse_test_0003,356.31307787809095,12721.0,300.0,8.309365836001234,0.0005981629995706802,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.24013206619347444,0.2387442828921377,0.489622677072277,8.190905020910577e-08,0.18092342275321005,0.0
constant,diverse,direct,fno,27,diverse_test_0004,364.9641357923895,12721.0,300.0,8.309365836001234,0.0005981629995706802,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.5714389545181218,0.5645111715335523,0.5881440875704381,8.488701297437728e-08,0.25356521391076753,0.04166666666666663
constant,diverse,direct,fno,27,diverse_test_0005,326.11288015095056,12721.0,300.0,8.309365836001234,0.0005981629995706802,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.26630838734111983,0.26911427808707855,0.4220009876112163,8.228722947478673e-08,0.20777569941647786,0.04166666666666663
constant,ood_shape,direct,fno,27,ood_shape_0000,322.0476102060863,12721.0,300.0,8.309365836001234,0.0005935694995666078,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.23225102124759311,0.24574292695713046,0.3997507363871657,7.6590708886215e-08,0.18886930394780363,0.0
constant,ood_shape,direct,fno,27,ood_shape_0001,236.44026808360903,12721.0,300.0,8.309365836001234,0.0005935694995666078,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,1.1221187152548053,0.9558880529737527,0.6912574508625459,1.0687266183140309e-07,0.2624124108943197,0.15023130314433292
constant,ood_shape,direct,fno,27,ood_shape_0002,180.95100059158364,12721.0,300.0,8.309365836001234,0.0005935694995666078,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.42805999129036865,0.4544313563755172,0.6515033788180108,8.914321369957179e-08,0.27063746380988435,0.04166666666666674
constant,ood_shape,direct,fno,27,ood_shape_0003,208.6074759394159,12721.0,300.0,8.309365836001234,0.0005935694995666078,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.6378298899114218,0.588600387053267,0.516294391403989,8.464554923648393e-08,0.2095253628648879,0.0931694990624912
constant,ood_shape,direct,fno,27,ood_shape_0004,374.64532673286527,12721.0,300.0,8.309365836001234,0.0005935694995666078,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.8155320625919877,0.8039164432661022,0.7127317109174245,8.310467336514193e-08,0.24322402811616642,0.058925565098878904
constant,ood_shape,direct,fno,27,ood_shape_0005,145.49153445980784,12721.0,300.0,8.309365836001234,0.0005935694995666078,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.172062222056908,0.26328613985937427,0.6094917177071116,7.374808319582371e-08,0.30862130633469514,0.04166666666666674
constant,ood_re,direct,fno,27,ood_re_0000,566.4474875225259,12721.0,300.0,8.309365836001234,0.0006595719993735353,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.165957113767841,0.2001129039914571,0.5509064916258497,7.436361215695797e-08,0.36099985329392603,0.04166666666666663
constant,ood_re,direct,fno,27,ood_re_0001,490.14181715065223,12721.0,300.0,8.309365836001234,0.0006595719993735353,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.10192680822487059,0.14565152013181967,0.5109702456389437,7.123703937850223e-08,0.3220520724845986,0.04166666666666663
constant,ood_re,direct,fno,27,ood_re_0002,533.202596381457,12721.0,300.0,8.309365836001234,0.0006595719993735353,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.21866942087613547,0.2314390635910924,0.5644998474997384,7.643085098152369e-08,0.292662458699949,0.04166666666666663
constant,ood_re,direct,fno,27,ood_re_0003,592.5167238454294,12721.0,300.0,8.309365836001234,0.0006595719993735353,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.6220794737815055,0.5678141569624908,0.6282614698238832,6.981881739420714e-08,0.18145175263853008,0.0931694990624912
constant,ood_re,direct,fno,27,ood_re_0004,489.1490754145391,12721.0,300.0,8.309365836001234,0.0006595719993735353,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.22840658486998586,0.23930990865515608,0.4729434390681287,7.171757232526943e-08,0.1619036982202662,0.04166666666666663
constant,ood_re,direct,fno,27,ood_re_0005,561.89866888648,12721.0,300.0,8.309365836001234,0.0006595719993735353,b42719a3a596ce172e055ed605feae7c6a7b804fa342547af4649249a014c136,0.12568858196539182,0.16903374093139684,0.4973562476189769,6.811711017462585e-08,0.30370913761800433,0.04166666666666663
constant,constant,direct,fno_physics,27,constant_test_0000,378.39963682209583,12721.0,300.0,7.856496458996844,0.0006766324998655667,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.06636544873214521,0.1595275962543747,0.7564030587788008,7.854698225173706e-08,0.09992165832680759,0.04166666666666663
constant,constant,direct,fno_physics,27,constant_test_0001,275.5175743523432,12721.0,300.0,7.856496458996844,0.0006766324998655667,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.04532612991802707,0.12103294684832737,0.6219284417014899,8.1077288882625e-08,0.07187137493390436,0.0
constant,constant,direct,fno_physics,27,constant_test_0002,205.77449124508615,12721.0,300.0,7.856496458996844,0.0006766324998655667,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.034326832038333095,0.09559068114362555,0.5198590067556742,8.912137161587452e-08,0.06204258344784925,0.0
constant,constant,direct,fno_physics,27,constant_test_0003,356.31307787809095,12721.0,300.0,7.856496458996844,0.0006766324998655667,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.05872918054778802,0.14995779749246954,0.7297814296398591,7.90995358102009e-08,0.09284219110469007,0.04166666666666674
constant,constant,direct,fno_physics,27,constant_test_0004,364.9641357923895,12721.0,300.0,7.856496458996844,0.0006766324998655667,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.061431344174960496,0.1535663534851642,0.7403652745459939,7.740956675661437e-08,0.09555912548495021,0.04166666666666663
constant,constant,direct,fno_physics,27,constant_test_0005,326.11288015095056,12721.0,300.0,7.856496458996844,0.0006766324998655667,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.05180802004829669,0.13845857216528468,0.6912966236605766,8.41825169572985e-08,0.08399821059172714,0.0
constant,diverse,direct,fno_physics,27,diverse_test_0000,378.39963682209583,12721.0,300.0,7.856496458996844,0.0008477628337762629,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.1389412004725865,0.25761112558266486,0.8485649724569151,7.746614727466294e-08,0.1698094721343485,0.09316949906249125
constant,diverse,direct,fno_physics,27,diverse_test_0001,275.5175743523432,12721.0,300.0,7.856496458996844,0.0008477628337762629,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.11718595976047892,0.2036740350080338,0.712862077581194,9.059956340706776e-08,0.11709869351464809,0.04166666666666663
constant,diverse,direct,fno_physics,27,diverse_test_0002,205.77449124508615,12721.0,300.0,7.856496458996844,0.0008477628337762629,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.17585498006800399,0.21819413584854064,0.6142535566221813,8.429658748809743e-08,0.1577591325075559,0.04166666666666674
constant,diverse,direct,fno_physics,27,diverse_test_0003,356.31307787809095,12721.0,300.0,7.856496458996844,0.0008477628337762629,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.2819923775158298,0.3158011935712216,0.8553147609045901,7.391845713300427e-08,0.15197564250615775,0.08333333333333337
constant,diverse,direct,fno_physics,27,diverse_test_0004,364.9641357923895,12721.0,300.0,7.856496458996844,0.0008477628337762629,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.7192403883816383,0.7644266904286002,1.0334492970152798,8.940630635834168e-08,0.30058765538450527,0.04166666666666663
constant,diverse,direct,fno_physics,27,diverse_test_0005,326.11288015095056,12721.0,300.0,7.856496458996844,0.0008477628337762629,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.33171127485014046,0.3892225201607542,0.809446558779139,8.630917136542848e-08,0.18368813513661758,0.05892556509887899
constant,ood_shape,direct,fno_physics,27,ood_shape_0000,322.0476102060863,12721.0,300.0,7.856496458996844,0.0007012428335049966,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.2546517344519933,0.34659758278335784,0.843192734524868,8.655560890247216e-08,0.22357864021962684,0.0
constant,ood_shape,direct,fno_physics,27,ood_shape_0001,236.44026808360903,12721.0,300.0,7.856496458996844,0.0007012428335049966,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,1.2776214165913815,1.121672046230895,1.1426952529106273,9.451034799212721e-08,0.49219275281032443,0.2243818669639377
constant,ood_shape,direct,fno_physics,27,ood_shape_0002,180.95100059158364,12721.0,300.0,7.856496458996844,0.0007012428335049966,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.4469112057338043,0.5986965958128657,1.183918877215037,9.961934921420834e-08,0.37860293935349587,0.08333333333333326
constant,ood_shape,direct,fno_physics,27,ood_shape_0003,208.6074759394159,12721.0,300.0,7.856496458996844,0.0007012428335049966,20a938c65067c4f9299cd184cd22a4f16b2ba08c6630ec64566a33253312dcf0,0.7373961670996428,0.7342703884648348,0.9190901715265997,8.804720152966183e-08,0.35723145048985105,0.1717960677340692
