family,candidate,step,phase,train,validation_velocity_rel_l2
diverse,selected_seed_27,521,Adam,1.5308698958049185e-06,0.02384252043760277
diverse,selected_seed_27,541,Adam,1.4190388239863358e-06,0.023709364437499696
diverse,selected_seed_27,561,Adam,1.3223612471948629e-06,0.023584140851149918
diverse,selected_seed_27,581,Adam,1.2384754861923187e-06,0.023465666821546525
diverse,selected_seed_27,601,Adam,1.165350974827469e-06,0.02335309995623562
diverse,selected_seed_27,621,Adam,1.101246685494491e-06,0.023245804439624963
diverse,selected_seed_27,641,Adam,1.0446843173168965e-06,0.023143239024593823
diverse,selected_seed_27,661,Adam,9.94424403377549e-07,0.023044887413589916
diverse,selected_seed_27,681,Adam,9.494410800952039e-07,0.02295023871202079
diverse,selected_seed_27,701,Adam,9.088952038658689e-07,0.02285880803285891
diverse,selected_seed_27,721,Adam,8.721070116419725e-07,0.022770177042840196
diverse,selected_seed_27,741,Adam,8.385297070587874e-07,0.022684033564857063
diverse,selected_seed_27,761,Adam,8.07725049468896e-07,0.02260019516937023
diverse,selected_seed_27,781,Adam,7.793416600439344e-07,0.022518610271828672
diverse,selected_seed_27,801,Adam,7.530964447834001e-07,0.02243933849034061
diverse,selected_seed_27,821,Adam,7.287592506092125e-07,0.02236251757452335
diverse,selected_seed_27,841,Adam,7.061406129548836e-07,0.02228832603244104
diverse,selected_seed_27,861,Adam,6.850822541667313e-07,0.022216949149180158
diverse,selected_seed_27,881,Adam,6.654498824713427e-07,0.02214855296142012
diverse,selected_seed_27,901,Adam,6.471278207480578e-07,0.022083267569073847
diverse,selected_seed_27,921,Adam,6.30015036167497e-07,0.022021178925336747
diverse,selected_seed_27,941,Adam,6.140222132904997e-07,0.021962327168596557
diverse,selected_seed_27,961,Adam,5.990695899816326e-07,0.02190670936991438
diverse,selected_seed_27,981,Adam,5.850853442507382e-07,0.02185428486167463
diverse,selected_seed_27,1001,Adam,5.720043761334183e-07,0.021804981765874525
diverse,selected_seed_27,1021,Adam,5.59767371885441e-07,0.02175870377648832
diverse,selected_seed_27,1041,Adam,5.483200699714961e-07,0.021715336601802623
diverse,selected_seed_27,1061,Adam,5.376126718850636e-07,0.021674753731035418
diverse,selected_seed_27,1081,Adam,5.275993578331482e-07,0.02163682136878879
diverse,selected_seed_27,1101,Adam,5.182378794402005e-07,0.021601402499147722
diverse,selected_seed_27,1121,Adam,5.094892101617889e-07,0.02156836011475294
diverse,selected_seed_27,1141,Adam,5.01317240026535e-07,0.021537559687929107
diverse,selected_seed_27,1161,Adam,4.936885053795652e-07,0.021508870980930333
diverse,selected_seed_27,1181,Adam,4.865719470334266e-07,0.021482169298049646
diverse,selected_seed_27,1201,Adam,4.799386920521031e-07,0.021457336279165448
diverse,selected_seed_27,1221,Adam,4.7376185559815845e-07,0.02143426032607381
diverse,selected_seed_27,1241,Adam,4.6801636007335433e-07,0.021412836742245128
diverse,selected_seed_27,1261,Adam,4.626787693243545e-07,0.021392967655106537
diverse,selected_seed_27,1281,Adam,4.5772713606381085e-07,0.02137456177860534
diverse,selected_seed_27,1301,Adam,4.531408609347105e-07,0.02135753406324756
diverse,selected_seed_27,1321,Adam,4.4890056186051467e-07,0.021341805271338526
diverse,selected_seed_27,1341,Adam,4.4498795249800185e-07,0.021327301506912564
diverse,selected_seed_27,1361,Adam,4.413857287571685e-07,0.021313953722838723
diverse,selected_seed_27,1381,Adam,4.3807746248081727e-07,0.021301697221778743
diverse,selected_seed_27,1401,Adam,4.350475014903133e-07,0.021290471162950915
diverse,selected_seed_27,1421,Adam,4.3228087530657706e-07,0.021280218082902078
diverse,selected_seed_27,1441,Adam,4.297632059491198e-07,0.021270883435578578
diverse,selected_seed_27,1461,Adam,4.2748062330276065e-07,0.021262415154787932
diverse,selected_seed_27,1481,Adam,4.2541968462347154e-07,0.021254763240535386
diverse,selected_seed_27,1501,Adam,4.2356729783314374e-07,0.02124787936959377
diverse,selected_seed_27,1521,Adam,4.219106483295404e-07,0.021241716529924334
diverse,selected_seed_27,1541,Adam,4.2043712911360754e-07,0.021236228678132154
diverse,selected_seed_27,1561,Adam,4.1913427411284196e-07,0.021231370418940423
diverse,selected_seed_27,1581,Adam,4.179896946575597e-07,0.021227096705654546
diverse,selected_seed_27,1601,Adam,4.16991019147455e-07,0.021223362560710023
diverse,selected_seed_27,1621,Adam,4.161258360292225e-07,0.021220122815628885
diverse,selected_seed_27,1641,Adam,4.1538164029259337e-07,0.02121733187002089
diverse,selected_seed_27,1661,Adam,4.147457837816859e-07,0.021214943469641062
diverse,selected_seed_27,1681,Adam,4.1420542971072776e-07,0.021212910503946983
diverse,selected_seed_27,1701,Adam,4.137475118670039e-07,0.021211184824087338
diverse,selected_seed_27,1721,Adam,4.1335869907798234e-07,0.02120971708280113
diverse,selected_seed_27,1741,Adam,4.1302536561197035e-07,0.021208456598315453
diverse,selected_seed_27,1761,Adam,4.127335682698303e-07,0.02120735124497775
diverse,selected_seed_27,1781,Adam,4.1246903100598605e-07,0.02120634737401484
diverse,selected_seed_27,1800,Adam,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1810,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1820,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1830,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1840,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1850,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1860,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1870,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1880,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1890,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1900,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1910,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1920,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1930,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1940,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1950,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1960,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1970,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1980,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,1990,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,2000,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,2010,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,2020,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,2030,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,2040,LBFGS,4.122296618306485e-07,0.02120543742038628
diverse,selected_seed_27,2050,LBFGS,4.122296618306485e-07,0.02120543742038628
